,alias,lat,long
437,['Fitness/Exercise Equipment'],34.0461158752441,-118.464462280273
438,['Vocational & Technical School'],33.80595,-118.18224
439,['Pediatricians'],34.027608920111,-118.428534037093
440,"[""Women's Clothing"", ""Children's Clothing"", 'Souvenir Shops']",33.9931335449219,-118.478775024414
441,['Pawn Shops'],34.2034979,-118.4487727
442,"['Sports Medicine', 'Physical Therapy', 'Orthopedists']",34.05981,-118.36813
443,"['Sports Clubs', 'Gymnastics', 'Kids Activities']",34.03291,-118.44893
444,['Colleges & Universities'],34.0658890429957,-118.166463113936
445,['Mexican'],34.1681791841984,-118.370257839561
446,"['Hair Salons', 'Hair Removal']",34.25936,-118.3189307
447,"['Roofing', 'Windows Installation', 'General Contractors']",33.917737,-118.062582
448,"['Vietnamese', 'Soup']",33.9995161160281,-118.464162239315
449,['Smog Check Stations'],34.0402,-118.30207
450,"['Wine Bars', 'Japanese', 'Tapas/Small Plates']",33.8652137482646,-118.308788430959
451,['Body Shops'],33.942851,-118.308648
452,"['Elementary Schools', 'Preschools', 'Child Care & Day Care']",33.9730599,-118.33122
453,['Cannabis Dispensaries'],34.0373,-118.4327
454,"['Tires', 'Wheel & Rim Repair', 'Powder Coating']",34.212114,-118.598051
455,"['Skin Care', 'Massage', 'Day Spas']",34.20797,-118.60616
456,"['Ice Cream & Frozen Yogurt', 'Coffee & Tea', 'Juice Bars & Smoothies']",34.101926,-118.344966
457,"['Bars', 'Mexican', 'Breakfast & Brunch']",33.9437870710887,-118.408570116394
458,['Apartments'],34.05972,-118.25323
459,"['Coffee Roasteries', 'Coffee & Tea']",34.081374373835864,-118.25471263378856
460,"['Salad', 'Portuguese', 'Seafood']",34.20785,-118.42426
461,['Business Consulting'],34.0666697,-118.3900661
462,['Appliances'],34.19988,-118.48664
463,['Jewelry'],34.0473483,-118.2535563
464,"['Tobacco Shops', 'Head Shops']",34.1924799978733,-118.448691666126
465,"['Auto Repair', 'Transmission Repair', 'Oil Change Stations']",34.17922515170312,-118.44106456063992
466,['Body Shops'],34.119799,-118.199796
467,['Car Dealers'],34.22787,-118.46809
468,"['Hair Removal', 'Skin Care', 'Makeup Artists']",34.2486343383789,-118.574913024902
469,['Mobile Phone Accessories'],34.208735,-118.575103
470,['Brazilian'],34.20785,-118.42426
471,"['Fast Food', 'Burgers']",34.1832626717351,-118.396238790178
472,['Veterinarians'],34.0426589,-118.441185
473,"['Nail Salons', 'Waxing', 'Eyelash Service']",34.1728407212721,-118.563638217197
474,['Food Trucks'],34.20152,-118.48445
475,['Auto Parts & Supplies'],34.5782413079564,-118.118393719196
476,['Auto Repair'],34.0953743,-118.1106677
477,['Plumbing'],33.99509,-118.43016
478,"[""Children's Clothing"", 'Accessories', 'Shoe Stores']",34.188679,-118.5973451
479,"['Italian', 'Wine Bars', 'Sandwiches']",34.3094153,-118.4326155
480,"['Jewelry', 'Watch Repair']",34.234504,-118.500925
481,['Hotels'],34.13792,-118.18877
482,['Toy Stores'],34.04727,-118.24487
483,['Sporting Goods'],34.04698,-118.218728
484,['Check Cashing/Pay-day Loans'],34.234245,-118.588889
485,"['Beer, Wine & Spirits']",34.0575675964355,-118.295745849609
486,['Jewelry'],34.2206149,-118.5531239
487,"['Mediterranean', 'Salad']",34.02485521028327,-118.28413413794478
488,"['Dim Sum', 'Seafood', 'Cantonese']",34.0600357055664,-118.237480163574
489,['Studio Taping'],34.1443299,-118.39037
490,['Psychologists'],34.063506,-118.368548
491,"['General Dentistry', 'Cosmetic Dentists']",34.1873678,-118.398349
492,"['Mobile Phone Repair', 'Mobile Phones', 'Mobile Phone Accessories']",34.22219,-118.46714
493,"['Mobile Phone Repair', 'Electronics Repair', 'Mobile Phones']",34.19361,-118.40563
494,['Mexican'],34.03995,-118.20212
495,"['Pet Stores', 'Pet Groomers']",34.002441909194,-118.431779173573
496,['Cosmetics & Beauty Supply'],33.99228,-118.25682
497,"['Beer, Wine & Spirits']",33.997894,-118.256297
498,['Pest Control'],34.499821,-118.618491
499,['Notaries'],34.0513364,-118.43801
500,['Beauty & Spas'],34.052429726171425,-118.4390000594446
501,['Fire Protection Services'],33.961849,-118.070366
502,"['Solar Installation', 'General Contractors']",34.416209,-118.475087
503,['Florists'],34.039508999807,-118.247852869965
504,['Countertop Installation'],34.2301,-118.53839
505,['Sewing & Alterations'],34.03242167,-118.34343333
506,['Auto Repair'],34.105507598445826,-118.32431674343404
507,"['Thai', 'Chinese']",34.2648276,-118.4022827
508,"['Pakistani', 'Indian']",34.255783,-118.435588
509,"['American (New)', 'Breakfast & Brunch', 'Wine Bars']",33.98171,-118.46299
510,"['Hair Removal', 'Skin Care', 'Eyelash Service']",34.0477767016077,-118.348785708599
511,['Banks & Credit Unions'],33.9844463,-118.4384813
512,['Hotels'],34.098265,-118.368493
513,['Mobile Home Parks'],34.2499901,-118.5993976
514,"['Auto Glass Services', 'Windshield Installation & Repair']",33.7912673950195,-118.246208190918
515,"['Baby Gear & Furniture', 'Gift Shops']",34.1427323,-118.4015867
516,['Cheese Shops'],34.1513481,-118.4493866
517,"['Chinese', 'Seafood', 'Chicken Shop']",34.040249,-118.465408
518,"['Italian', 'Barbeque', 'Burgers']",34.09781,-118.3643
519,"['Sports Bars', 'Beer Bar', 'Cocktail Bars']",34.17199,-118.38287
520,"['Persian/Iranian', 'Mediterranean', 'Halal']",34.071427,-118.376189
521,"['Eyelash Service', 'Waxing', 'Skin Care']",34.19116,-118.60398
522,['Bars'],34.0689051,-118.295045
523,"['Mexican', 'Breakfast & Brunch', 'American (Traditional)']",34.0583310269065,-118.291410952806
524,['Gas Stations'],34.03437,-118.27155
525,['Gas Stations'],34.03272,-118.45338
526,"['Thai', 'Asian Fusion']",34.1719951,-118.4057129
527,"['Fast Food', 'Chicken Shop']",34.171249,-118.571386
528,['Sandwiches'],34.09115634193665,-118.33835271401506
529,"['Chicken Shop', 'Asian Fusion', 'Korean']",34.059548,-118.289723
530,"['Chicken Shop', 'Chicken Wings', 'Korean']",34.05739673289112,-118.2858704
531,['Chinese'],33.993324637413,-118.256405442953
532,"['Chinese', 'Fast Food']",33.9603899,-118.28344
533,['Drugstores'],34.06106,-118.24083
534,"['New Mexican Cuisine', 'Mexican', 'Asian Fusion']",34.0398651,-118.2987174
535,['Auto Detailing'],34.2278488594377,-118.535375580357
536,"['Mexican', 'Fast Food']",34.215612,-118.44833
537,"['Chiropractors', 'Massage Therapy', 'Sports Medicine']",34.24868087337,-118.605589845782
538,['Chiropractors'],34.166328,-118.583839
539,"['Chiropractors', 'Acupuncture']",34.033023,-118.451349
540,"['Nail Salons', 'Day Spas', 'Waxing']",34.1724160572546,-118.456752057303
541,"['Desserts', 'Coffee & Tea', 'Ice Cream & Frozen Yogurt']",34.0629866728207,-118.309321712303
542,"['Salad', 'Vegan', 'Wraps']",34.165296,-118.374439
543,"['Leather Goods', 'Accessories', 'Wholesale Stores']",34.0377311,-118.2558337
544,"['Grocery', 'Beer, Wine & Spirits']",34.0307016,-118.2915572
545,"['Event Photography', 'Session Photography']",34.145,-118.462631
546,"['Community Service/Non-Profit', 'Employment Agencies']",34.0460281,-118.2489548
547,"['Pizza', 'Arcades', 'Kids Activities']",34.223491,-118.536612
548,"['Chicken Wings', 'Fast Food']",33.9743553,-118.2918781
549,['Nail Salons'],34.235821,-118.534681
550,['Tax Services'],33.9297900001007,-118.283009938896
551,"['Mexican', 'Bars']",33.960296,-118.42056
552,['Shoe Stores'],34.03118,-118.262574
553,['Tobacco Shops'],34.1216027,-118.2083207
554,"['Party Equipment Rentals', 'Party Supplies']",34.04412,-118.30885
555,"['Martial Arts', 'Self-defense Classes']",34.42833,-118.446354
556,['Caterers'],34.0584258,-118.1912559
557,"['Coffee & Tea', 'Desserts', 'Ice Cream & Frozen Yogurt']",34.1015607800948,-118.3142750281481
558,['Body Shops'],34.21366,-118.46684
559,['Nurseries & Gardening'],34.1836761,-118.542505
560,['Laundry Services'],34.13083,-118.21696
561,['Laundry Services'],34.043583,-118.25439
562,"['Pest Control', 'Wildlife Control']",34.2018475,-118.5730957
563,"['Windows Installation', 'Glass & Mirrors']",34.149764,-118.102303
564,"['Bars', 'Venues & Event Spaces', 'Dance Clubs']",34.0454,-118.25294
565,"['Mattresses', 'Furniture Stores']",33.93278,-118.23872
566,['Pilates'],34.0418796,-118.2636484
567,"['Dance Clubs', 'Gay Bars', 'Music Venues']",34.0902769,-118.310109
568,"['Chicken Shop', 'Chicken Wings', 'Sandwiches']",34.221838,-118.397845
569,['Walk-in Clinics'],33.94427,-118.1986
570,['Appliances & Repair'],34.217134251107794,-118.47255960794998
571,['Auto Repair'],34.045854,-118.3441615
572,['Cannabis Clinics'],34.199991,-118.5980226
573,['Apartments'],34.0174429,-118.4052228
574,"['Coffee & Tea', 'Bubble Tea', 'Juice Bars & Smoothies']",34.0635117804063,-118.445842003811
575,"['Auto Repair', 'Body Shops']",34.201499875286,-118.564182892442
576,"['Bridal', 'Accessories']",34.04026,-118.2542586
577,"['Mexican', 'American (Traditional)']",33.98557545881369,-118.29195472568684
578,['Coffee & Tea'],34.09067,-118.27718
579,['Laundromat'],33.9934446662664,-118.453661128879
580,"['Ice Cream & Frozen Yogurt', 'Custom Cakes', 'Cupcakes']",33.763139,-118.310373
581,['Real Estate Services'],34.03472,-118.478734
582,"['Shoe Stores', 'Accessories', 'Hats']",34.059583,-118.418765
583,"['Sandwiches', 'Bars']",33.9406375662965,-118.406827523279
584,['General Contractors'],34.0001649,-118.3157428
585,['Mexican'],34.056813,-118.345432
586,"['Accessories', ""Women's Clothing"", ""Men's Clothing""]",34.232192,-118.535705
587,['Hotels'],34.090823,-118.290107
588,['Hotels'],34.1601006,-118.370617
589,"['Blow Dry/Out Services', 'Hair Extensions']",34.1841279228944,-118.605093862473
590,['Banks & Credit Unions'],34.0502622551972,-118.259337043085
591,['Apartments'],34.0517899,-118.26583
592,"['Physical Therapy', 'Sports Medicine', 'Orthopedists']",34.2034678,-118.6298771
593,['Food Banks'],34.20817,-118.37864
594,['Hospitals'],33.98957057560689,-118.2241996
595,['Psychiatrists'],33.97993,-118.4132
596,"['Coffee & Tea', 'Coffee Roasteries']",34.1026736,-118.336383
597,['IT Services & Computer Repair'],34.045994,-118.449075
598,"['Mexican', 'Latin American', 'Breakfast & Brunch']",33.735251233858314,-118.28321389243622
599,['Gas Stations'],34.0760307,-118.2871628
600,['General Contractors'],34.06723,-117.87024
601,"['Dance Studios', 'Cardio Classes', 'Gyms']",33.7922392,-118.2632585
602,"['Car Wash', 'Smog Check Stations']",34.08369,-118.32952
603,"['Barbeque', 'American (New)', 'Grocery']",34.2379603,-118.6360336
604,['Car Auctions'],34.2073998,-118.4334399
605,"['Florists', 'Floral Designers']",34.1798,-118.37062
606,"['General Contractors', 'Landscape Architects or Designers', 'Gardeners']",34.2279990521017,-118.562696948648
607,"['Sandwiches', 'Breakfast & Brunch', 'Salad']",34.1816572,-118.60364385
608,['Cannabis Dispensaries'],34.1418972,-118.2220956
609,[],34.1061568,-117.9751203
610,"['Day Spas', 'Medical Spas', 'Permanent Makeup']",34.2500294608156,-118.605894670036
611,"['Medical Spas', 'Skin Care']",34.1505,-118.44804
612,['Hair Stylists'],34.0909463,-118.2236342
613,['Religious Items'],34.0515708,-118.2744921
614,"[""Children's Clothing"", ""Men's Clothing"", ""Women's Clothing""]",34.0596617235276,-118.419536123865
615,"['Physical Therapy', 'Skilled Nursing', 'Rehabilitation Center']",34.0243105,-118.4114917
616,"['Skin Care', 'Sugaring', 'Spray Tanning']",34.083571655342745,-118.3692719
617,"['Pharmacy', 'Medical Supplies', 'Drugstores']",34.156412,-118.643927
618,['General Contractors'],33.807625,-118.162461
619,"['Auto Repair', 'Boat Repair', 'Commercial Truck Repair']",34.2364,-118.39308
620,"['Mobile Phone Repair', 'Mobile Phones']",34.256913,-118.485205
621,"['CPR Classes', 'First Aid Classes', 'Educational Services']",34.01127,-118.25671
622,['Sushi Bars'],34.1508101,-118.4489048
623,"['Mediterranean', 'Breakfast & Brunch']",34.0590132,-118.4416802
624,['Electronics'],34.0444679260254,-118.235176086426
625,"['Cosmetics & Beauty Supply', 'Makeup Artists', 'Skin Care']",34.0728921,-118.3707994
626,['Grocery'],34.0211143493652,-118.335494995117
627,"['Yoga', 'Dance Studios', 'Venues & Event Spaces']",33.99232,-118.33045
628,['Hotels'],33.7901458740234,-118.276504516602
629,"['Mobile Phones', 'Mobile Phone Accessories', 'Electronics']",33.77916987,-118.2634551
630,['Interval Training Gyms'],34.2363247275352,-118.603887632489
631,"['Insurance', 'Tax Services', 'Registration Services']",34.10771,-118.19735
632,"['Bakeries', 'Desserts', 'Ice Cream & Frozen Yogurt']",34.16136,-118.51189
633,"['Auto Repair', 'Transmission Repair']",33.9548586606257,-118.352752737701
634,"['Glass & Mirrors', 'Windows Installation']",34.227052,-118.528546
635,['Hair Stylists'],33.9991,-118.46406
636,['Security Systems'],34.0509717,-118.4599023
637,"['Gas Stations', 'Propane']",34.1395645141602,-118.208442687988
638,"['Coffee & Tea', 'Juice Bars & Smoothies']",34.05363039325225,-118.24653063915966
639,"['Sushi Bars', 'Seafood', 'Mexican']",34.30893187,-118.43396839
640,"['Water Delivery', 'Water Purification Services']",34.311386965336425,-118.47052087278394
641,"['Urgent Care', 'Family Practice', 'Walk-in Clinics']",34.023754,-118.397247
642,['Hot Dogs'],34.19342,-118.57007
643,['Japanese'],34.066219329834,-118.238716125488
644,"['Shades & Blinds', 'Flooring', 'Shutters']",34.17292,-118.56198
645,['Hair Salons'],34.11439336196082,-118.18200198834708
646,"['Drugstores', 'Convenience Stores', 'Pharmacy']",34.2453,-118.4192
647,"['Wheel & Rim Repair', 'Tires']",34.0324211,-118.3409882
648,"['Hair Extensions', 'Hair Stylists', 'Waxing']",34.17243,-118.36313
649,"['Barbeque', 'Soul Food', 'Seafood']",33.96748,-118.30933
650,"['Burgers', 'American (Traditional)', 'Breakfast & Brunch']",34.0462270870956,-118.251471184194
651,['Barbers'],34.2017397,-118.4062972
652,"['Tobacco Shops', 'Head Shops', 'Vape Shops']",34.15032,-118.44701
653,['General Contractors'],34.13276,-118.23866
654,"['American (Traditional)', 'Wine Bars', 'Cocktail Bars']",33.9446436625546,-118.374575871864
655,['Counseling & Mental Health'],34.1447684,-118.4095407
656,"['Preschools', 'Child Care & Day Care']",34.1782797,-118.5618789
657,"['Beer, Wine & Spirits']",33.99494,-118.24812
658,"['Cosmetic Dentists', 'General Dentistry']",34.16679352936303,-118.59019153128057
659,['Chinese'],34.201757,-118.467556
660,['Jewelry'],34.04754,-118.255095
661,['Mexican'],34.21542893098107,-118.37000036482384
662,"['Food Trucks', 'Tacos']",33.98845127994314,-118.26122499999734
663,['Jewelry'],34.167854826136455,-118.53411
664,['Skin Care'],34.0661384,-118.3094602
665,"['Chicken Shop', 'Halal']",34.08807911,-118.30895127
666,['Plumbing'],34.254867,-118.603144
667,"['Florists', 'Floral Designers']",34.03903,-118.24961
668,['Dialysis Clinics'],34.04574,-118.21642
669,"['Nail Salons', 'Hair Salons', 'Eyelash Service']",34.1931497,-118.465591
670,"['Cannabis Clinics', 'Cannabis Dispensaries', 'Vape Shops']",34.2168961,-118.595251
671,['Painters'],34.2352834,-118.5427969
672,['Employment Agencies'],34.170814,-118.463974
673,['Vinyl Records'],34.2574414,-118.6052258
674,"['Skin Care', 'Permanent Makeup', 'Eyelash Service']",34.05261,-118.29071
675,"['Barbers', 'Hair Salons']",34.2215499,-118.4666425
676,['Fast Food'],34.02629,-118.21921
677,['Apartments'],34.020652,-118.422622
678,['Laundry Services'],33.97485,-118.30494
679,"['Dance Studios', 'Performing Arts']",34.1789,-118.53665
680,"['Pain Management', 'Anesthesiologists']",33.984347,-118.436847
681,"['Diners', 'Breakfast & Brunch', 'American (Traditional)']",33.9596719507961,-118.380758687854
682,['Pediatric Dentists'],33.988031,-118.310337
683,['Lighting Fixtures & Equipment'],34.02525,-118.35263
684,"[""Women's Clothing""]",34.0373287,-118.2562594
685,['Korean'],34.05751,-118.30448
686,"['Mexican', 'Bars']",34.0236493075048,-118.21825653301
687,"['Vehicle Wraps', 'Auto Customization']",34.053846393585744,-118.01909128881864
688,['Cosmetics & Beauty Supply'],34.2312,-118.43817
689,['Musical Instruments & Teachers'],34.15117,-118.46012
690,"['Barbeque', 'American (Traditional)', 'Chicken Wings']",34.046763,-118.25105
691,['Barbers'],33.77978,-118.26146
692,['Videos & Video Game Rental'],34.08463,-118.22109
693,"['Bubble Tea', 'Juice Bars & Smoothies', 'Coffee & Tea']",33.98288984397207,-118.2499442
694,"['Hookah Bars', 'Persian/Iranian']",34.05028,-118.43778
695,['Venues & Event Spaces'],34.11755,-118.24825
696,['Hair Stylists'],34.2328004044,-118.43830138
697,"['Hair Stylists', 'Makeup Artists', 'Hair Extensions']",34.18587,-118.450437
698,['DJs'],33.9813892,-118.3082439
699,"['Party Equipment Rentals', 'Lighting Stores', 'High Fidelity Audio Equipment']",34.03166,-118.24702
700,['Shades & Blinds'],34.0393199,-118.25079
701,['Appliances & Repair'],34.17669,-118.54418
702,['Parking'],34.072458,-118.247394
703,"['Accessories', 'Shoe Stores', ""Women's Clothing""]",34.047528,-118.490434
704,"[""Women's Clothing"", 'Shoe Stores']",34.083744,-118.3761444
705,['Cafes'],34.04694,-118.26334
706,"[""Women's Clothing"", 'Accessories', 'Shoe Stores']",34.07863,-118.36178
707,['Party Supplies'],34.22821842134,-118.46623532474
708,['Mexican'],34.270874,-118.422404
709,['Music Venues'],34.023498,-118.217194
710,"['Auto Repair', 'Oil Change Stations', 'Tires']",34.1210846,-118.2049307
711,"['Auto Repair', 'Transmission Repair']",33.880941,-118.290959
712,['Oral Surgeons'],33.960129,-118.395727
713,"[""Women's Clothing"", 'Accessories']",34.156757870807716,-118.43712908457788
714,['Dry Cleaning'],34.04731,-118.31497
715,['Grocery'],34.0373153686523,-118.193702697754
716,"[""Women's Clothing"", ""Children's Clothing"", 'Home Decor']",34.1214313,-118.2059464
717,['Pizza'],33.996824,-118.457977
718,['Gyms'],34.0534,-118.24006
719,"['Data Recovery', 'Computers', 'Mobile Phone Accessories']",34.049275,-118.2617532
